,geonames_id,lat,lon,Unnamed: 0,price_usd_per_m2,property_type,geometry,min_dist_to_subte,min_dist_to_espacio_verde,min_dist_to_tren,min_dist_to_cultura,min_dist_to_salud_privada,min_dist_to_clubes,min_dist_to_comisaria,min_dist_to_espacio_educativo,min_dist_to_ecobici,min_dist_to_ferederaciones,min_dist_to_hospitales,min_dist_to_universidades,min_dist_to_metrobus,min_dist_to_ferias,min_dist_to_org_sociales,min_dist_to_estacionamiento,min_dist_to_polideportivo,min_dist_to_garage_comercial,min_dist_to_zona_anegamiento
6505,3429595.0,-34.590526000000004,-58.406604,114359,,apartment,POINT (105201.5430194473 104296.5307118404),132.49693657327776,337.6957639973892,2021.2497845238888,131.2148814355265,351.44644265337206,925.7585388093005,394.24339038303225,25.768905285402692,54.909044819251825,962.0308784641003,645.6530675280342,668.7121396648746,1802.6509475391317,1256.6677518294166,256.4497843265472,710.9808740441861,2026.2443979431912,66.20460800140783,978.9459203242664
6506,3436109.0,-34.5918599583,-58.4071053831,114365,4032.2580645161293,apartment,POINT (105155.4615020192 104148.5729302277),26.256184088103943,192.4457581348742,1869.5737261952925,56.690587131641216,289.45704142527023,941.9272394472986,248.65370976783842,133.54346391967843,140.29196663062237,1024.5711365426548,523.8129986947883,637.6954664737406,1861.5070657822512,1174.967234388981,145.6257010777443,686.6993295534605,2180.7286183586957,107.72207918650008,1117.5976012003725
6507,3436109.0,-34.591817224,-58.4071244529,114366,4302.325581395349,apartment,POINT (105153.7146204085 104153.3146613376),21.279550832823507,194.64685871614842,1874.146720003965,51.9004711263249,287.16378618435874,938.1646932359203,253.59753853647274,129.90762993471645,137.69578861101672,1025.4339177491904,524.6569508988323,641.1081688391379,1857.0439484473038,1179.5919100944714,150.20615289610157,683.8242328158575,2176.5000179080694,110.73328229028364,1115.2512209017314
6508,3436109.0,-34.5918952869,-58.407148298500005,114367,3793.103448275862,apartment,POINT (105151.5221343614 104144.6559206436),29.69302790007591,186.89068651865514,1865.3322596073094,57.61985669193052,286.07406531873164,940.3030066396195,245.375769404969,138.70431901799677,145.80524548425353,1029.1649027450162,518.4559010326083,639.8930676267966,1861.193769680213,1174.9032821271167,145.8078454961345,683.8935163660659,2185.430072571663,110.59483388823406,1123.1444698208766
6509,3436109.0,-34.5918599583,-58.4071053831,114370,4237.28813559322,apartment,POINT (105155.4615020192 104148.5729302277),26.256184088103943,192.4457581348742,1869.5737261952925,56.690587131641216,289.45704142527023,941.9272394472986,248.65370976783842,133.54346391967843,140.29196663062237,1024.5711365426548,523.8129986947883,637.6954664737406,1861.5070657822512,1174.967234388981,145.6257010777443,686.6993295534605,2180.7286183586957,107.72207918650008,1117.5976012003725
6510,3436077.0,-34.558257,-58.44565600000001,114381,,apartment,POINT (101619.3644630278 107877.6216992),1063.9368583756045,232.0642781918003,307.80452248778795,113.26203073408658,378.3858265842784,187.33025427091275,408.0196302510904,109.36659799809365,207.88913962175144,1565.2707394107204,646.1861627515234,828.7391977330175,1065.5708620590435,926.5182088184455,5284.571792719101,836.2285166262556,1021.3772773337753,116.43765017545498,305.8377785888603
6511,3436077.0,-34.559967,-58.446397,114387,,apartment,POINT (101551.3238145684 107687.9344304528),869.9763387891172,36.529154384059794,267.16957146519843,197.79755199246725,191.9881176236335,185.0238822288169,609.5109234580385,159.99176905552858,187.72221408001252,1402.7009406772645,836.6424278044076,699.0699395841871,869.0625138747686,805.7125363684045,5197.049849635864,904.8505113748924,1102.245131823233,34.51466337038816,260.2838007077797
6512,3436077.0,-34.5604955,-58.466047100000004,114398,2454.3859649122805,apartment,POINT (99747.87820650094 107629.4316374454),635.0613154146745,206.72444546801694,924.0113957290881,207.8456114063718,1544.9400288044912,679.8690006598539,896.8039103788138,129.32717380977402,126.03762839866214,270.9031310072292,684.6100863716896,1398.8854144045135,598.3737895272019,1019.2727454340354,6573.757747493336,1368.9128920653593,2876.2299340442773,232.3382174171995,20.017203120760147
6513,3436077.0,-34.5608218,-58.4634337,114401,3333.333333333333,apartment,POINT (99987.72940477106 107593.2369494713),582.7521604915679,312.50725343239344,815.6867107968362,89.68668878671599,1343.0684887145078,904.2738250542225,660.3913853047802,133.4676819198538,208.13223346971955,221.8548541885242,844.0469029426058,1359.1190131314888,420.4697456338521,777.0824342188773,6353.724727126823,1192.3021524571589,2665.8794146215055,168.36546180499607,0.0
6514,3429595.0,-34.5895459,-58.39736360000001,114410,3010.309278350516,apartment,POINT (106049.369541765 104404.7436633268),231.62752236461174,81.77713741359464,1948.7588938129381,96.55343478323279,223.0971801325048,1029.6354516614442,491.93878204279724,44.84948750077232,109.32798307012803,132.68233450354708,603.8277831089831,202.51224851095978,1572.186110955072,655.0229684502773,867.1743635000271,499.4230829684615,1912.7475872569496,21.740305848429724,592.7453993681434
